OBJECTID,COMID_NHDv2,HUC6,NT_Taxa,GNIS_NAME,Jan_Flow_cfs,Feb_Flow_cfs,Mar_Flow_cfs,Apr_Flow_cfs,May_Flow_cfs,Jun_Flow_cfs,Jul_Flow_cfs,Aug_Flow_cfs,Sep_Flow_cfs,Oct_Flow_cfs,Nov_Flow_cfs,Dec_Flow_cfs,MA_Flow_cfs,StreamOrder,HUC8
9146,4529165,20700,1,Mary Bird Branch,1.55,1.532,8.517,1.175,0.745,0.432,0.29,0.202,0.201,0.144,0.393,1.128,0.793,1,2070011
18206,8626493,30101,1,Long Branch,1.45,1.529,1.683,1.347,0.828,0.466,0.301,0.207,0.181,0.129,0.414,0.983,0.792,1,3010101
21188,8723821,30102,1,,1.599,1.574,1.751,1.208,0.704,0.405,0.279,0.203,0.177,0.126,0.475,1.015,0.792,1,3010201
21437,8726037,30102,1,,1.644,1.618,1.777,1.161,0.672,0.389,0.3,0.205,0.179,0.128,0.415,1.002,0.792,1,3010201
18240,8626747,30101,1,Rocky Branch,1.441,1.49,1.627,1.27,0.852,0.47,0.31,0.195,0.17,0.146,0.519,1.018,0.791,1,3010101
32280,10065961,20802,1,,1.594,12.247,8.648,1.202,0.7,0.392,0.287,0.209,0.182,0.13,0.418,1.02,0.791,1,2080206
59199,22339053,20700,1,Castle Creek,1.469,1.466,8.108,1.19,0.853,0.486,0.323,0.217,0.19,0.136,0.47,1.086,0.791,1,2070010
15049,8491072,20801,1,,1.626,12.425,8.96,1.158,0.661,0.385,0.303,0.22,0.192,0.137,0.304,1.02,0.789,1,2080105
19832,8674545,30101,1,Round Meadow Creek,0.957,1.047,1.169,0.992,0.917,0.587,0.425,0.324,0.619,4.148,0.841,0.902,0.789,1,3010103
21585,8741593,30102,1,,1.629,1.641,1.791,1.194,0.678,0.387,0.298,0.217,0.189,0.135,0.327,0.976,0.788,1,3010204
17263,8567605,20802,1,,1.372,1.35,7.232,1.002,0.776,0.436,0.286,0.2,0.178,0.366,0.926,1.131,0.786,1,2080204
16503,8539365,20802,1,,1.341,1.322,7.383,1.132,0.908,0.515,0.318,0.19,0.154,0.188,0.823,1.085,0.785,1,2080202
18141,8625983,30101,1,,1.362,1.385,1.502,1.27,0.9,0.507,0.323,0.207,0.161,0.119,0.675,1.009,0.785,1,3010101
20943,8712535,30101,1,,1.451,1.463,1.623,1.257,0.807,0.457,0.297,0.182,0.182,0.137,0.562,1.014,0.785,1,3010105
30475,9252514,30401,1,,1.592,1.675,1.826,1.261,0.755,0.441,0.296,0.192,0.165,0.138,0.137,0.957,0.785,1,3040101
35605,10479361,30102,1,,1.676,1.622,1.757,1.081,0.621,0.405,0.297,0.243,0.189,0.135,0.432,0.964,0.785,1,3010205
35538,10478857,30102,1,,1.712,1.63,1.686,1.028,0.615,0.374,0.294,0.24,0.187,0.133,0.519,1.001,0.784,1,3010205
10931,6884244,50500,1,Cherry Branch,1.369,1.455,1.58,1.298,0.938,0.534,0.342,0.204,0.172,0.143,0.409,0.93,0.782,1,5050001
16933,8548557,20802,1,,0.904,1.018,6.403,0.875,0.863,0.575,0.428,0.354,2.486,3.48,0.835,0.895,0.782,1,2080203
2015,1087137,50702,1,Flat Fork,1.296,1.331,1.472,1.188,0.951,0.523,0.333,0.21,0.147,0.17,0.699,1.085,0.781,1,5070202
18646,8629089,30101,1,,1.308,1.295,1.422,1.317,0.923,0.525,0.317,0.217,0.183,0.169,0.74,0.954,0.781,1,3010101
12400,6909889,50500,1,Indianfield Branch,1.184,1.353,1.487,1.166,1,0.551,0.336,0.203,0.148,0.267,0.676,0.994,0.779,1,5050002
12449,6910193,50500,1,,0.946,1.162,1.7,1.269,1.067,0.604,0.343,0.222,0.15,0.295,0.63,0.959,0.779,1,5050002
17049,8549571,20802,1,,1.415,1.415,7.515,1.12,0.837,0.461,0.297,0.203,0.18,0.137,0.724,1.099,0.779,1,2080203
10421,5894574,20700,1,,1.362,1.367,7.693,1.234,0.871,0.501,0.306,0.222,0.167,0.139,0.537,1.094,0.777,1,2070004
21768,8744425,30102,1,,1.554,1.554,1.707,1.222,0.713,0.407,0.28,0.203,0.178,0.127,0.431,0.991,0.777,1,3010204
59278,22339635,20700,1,,1.464,1.412,7.641,1.124,0.81,0.47,0.291,0.209,0.183,0.13,0.597,1.128,0.777,1,2070010
18017,8624679,30101,1,,1.372,1.4,1.469,1.191,0.891,0.496,0.324,0.195,0.162,0.15,0.652,1.03,0.776,1,3010101
35566,10478983,30102,1,,1.657,1.604,1.709,1.052,0.604,0.394,0.289,0.236,0.184,0.131,0.474,0.973,0.776,1,3010205
10595,5907413,20700,1,,0.99,1.173,7.565,1.101,0.881,0.493,0.316,0.213,0.162,2.573,0.943,1.062,0.775,1,2070005
15360,8505944,20801,1,,1.553,12.166,8.647,1.151,0.723,0.401,0.294,0.214,0.16,0.133,0.314,1.018,0.775,1,2080106
15465,8507176,20801,1,,1.582,12.337,8.891,1.158,0.678,0.395,0.282,0.226,0.197,0.141,0.226,0.988,0.775,1,2080106
19191,8651312,30101,1,,1.508,1.512,1.633,1.224,0.72,0.408,0.286,0.192,0.168,0.144,0.508,1.008,0.775,1,3010102
29943,9247316,30401,1,,1.347,1.386,1.52,1.212,0.852,0.482,0.29,0.193,0.154,0.194,0.66,0.997,0.775,1,3040101
16116,8525069,20802,1,,0.975,1.155,7.389,1.171,0.943,0.51,0.315,0.186,0.226,2.404,0.875,1.038,0.774,1,2080201
19593,8672633,30101,1,,1.496,1.54,1.683,1.28,0.765,0.437,0.294,0.196,0.171,0.143,0.358,0.94,0.774,1,3010103
11534,6889020,50500,1,,1.104,1.254,1.343,1.111,0.969,0.584,0.336,0.205,0.173,0.444,0.827,0.941,0.773,1,5050001
14901,8478528,20801,1,,1.59,12.073,8.843,1.102,0.69,0.384,0.281,0.205,0.179,0.128,0.323,1.015,0.773,1,2080104
17538,8606789,20802,1,,1.56,12.057,8.467,1.182,0.69,0.383,0.281,0.204,0.175,0.127,0.402,0.997,0.773,1,2080207
18460,8628335,30101,1,,1.415,1.553,1.608,1.298,0.924,0.522,0.33,0.209,0.172,0.134,0.311,0.81,0.773,1,3010101
21018,8719053,30102,1,,1.565,1.555,1.767,1.161,0.772,0.429,0.302,0.227,0.176,0.126,0.276,0.907,0.773,4,3010201
35686,10479915,30102,1,,1.639,1.563,1.665,1.05,0.6,0.384,0.281,0.23,0.179,0.128,0.557,1.005,0.772,1,3010205
8800,4506482,20700,1,,1.429,1.418,7.899,1.161,0.824,0.462,0.297,0.216,0.189,0.135,0.465,1.081,0.771,1,2070008
16871,8547517,20802,1,,1.453,1.437,7.683,1.065,0.751,0.412,0.29,0.193,0.169,0.145,0.727,1.091,0.771,1,2080203
21532,8740911,30102,1,,1.548,1.554,1.704,1.129,0.649,0.374,0.274,0.199,0.174,0.124,0.505,1.005,0.771,1,3010204
21574,8741399,30102,1,,1.59,1.617,1.752,1.186,0.673,0.377,0.296,0.215,0.188,0.134,0.296,0.943,0.771,1,3010204
46219,14639633,60102,1,,1.368,1.476,1.504,1.194,1.018,0.55,0.335,0.199,0.139,0.099,0.352,0.997,0.771,1,6010205
9180,4529747,20700,1,,1.537,1.547,8.718,1.16,0.679,0.39,0.271,0.208,0.178,0.148,0.25,1.094,0.77,2,2070011
30480,9252576,30401,1,,1.532,1.585,1.736,1.2,0.739,0.434,0.281,0.178,0.178,0.153,0.258,0.971,0.77,1,3040101
10948,6884358,50500,1,Terrys Creek,1.184,1.199,1.347,1.274,0.96,0.534,0.324,0.194,0.151,0.325,0.788,0.949,0.769,1,5050001
13787,8407373,20403,1,,1.541,1.541,8.611,1.245,0.72,0.397,0.273,0.248,0.149,0.124,0.215,1.019,0.769,1,2040303
19298,8653042,30101,1,Millpond Branch,1.491,1.493,1.633,1.221,0.71,0.402,0.284,0.189,0.165,0.142,0.509,0.995,0.769,1,3010102
20609,8695887,30101,1,,1.521,1.547,1.668,1.204,0.725,0.411,0.29,0.193,0.169,0.137,0.416,0.957,0.769,1,3010104
32305,10066295,20802,1,,1.589,12.375,8.854,1.172,0.681,0.397,0.283,0.227,0.198,0.141,0.165,0.94,0.769,1,2080206
59447,22539016,60102,1,Beaverdam Creek,1.259,1.298,1.384,1.125,1.083,0.558,0.336,0.187,0.129,0.159,0.676,1.059,0.769,1,6010206
59716,22540716,60102,1,,1.361,1.372,1.494,1.158,0.917,0.498,0.29,0.183,0.122,0.082,0.637,1.116,0.769,1,6010206
10885,6883826,50500,1,,1.318,1.417,1.512,1.236,0.984,0.549,0.339,0.215,0.166,0.139,0.418,0.907,0.768,1,5050001
15802,8522511,20802,1,,1.333,1.352,7.317,1.115,0.866,0.475,0.307,0.186,0.155,0.29,0.718,1.013,0.768,1,2080201
16064,8524673,20802,1,Sampson Branch,1.138,1.337,7.782,1.284,0.986,0.528,0.329,0.218,0.158,0.177,0.561,0.957,0.768,1,2080201
21196,8723901,30102,1,,1.577,1.552,1.73,1.17,0.692,0.393,0.279,0.225,0.178,0.127,0.348,0.952,0.768,1,3010201
29811,9245808,30401,1,,1.334,1.345,1.457,1.167,0.841,0.475,0.281,0.186,0.149,2.041,0.701,0.991,0.768,1,3040101
30299,9250974,30401,1,,1.258,1.276,1.435,1.165,0.876,0.489,0.286,0.185,0.151,2.485,0.758,0.988,0.768,1,3040101
13824,8410507,20403,1,Grays Creek,1.522,12.266,8.978,1.294,0.723,0.405,0.278,0.228,0.152,0.126,0.115,0.914,0.767,1,2040303
16776,8546295,20802,1,Cottonpatch Branch,1.457,1.479,7.909,1.08,0.753,0.427,0.279,0.2,0.162,0.15,0.606,1.052,0.767,1,2080203
39911,11585236,30102,1,,1.57,1.527,1.674,1.138,0.664,0.374,0.276,0.221,0.172,0.123,0.465,0.99,0.767,1,3010202
12179,6907801,50500,1,,1.279,1.369,1.517,1.271,0.97,0.543,0.343,0.219,0.169,0.154,0.439,0.926,0.766,1,5050002
18302,8627179,30101,1,,1.439,1.472,1.549,1.193,0.784,0.454,0.304,0.2,0.177,0.126,0.469,1.029,0.766,1,3010101
42769,12050198,30101,1,,1.543,1.55,1.693,1.127,0.672,0.397,0.273,0.199,0.174,0.124,0.468,0.985,0.766,1,3010106
11542,6889098,50500,1,,0.91,1.104,1.327,1.106,0.951,0.583,0.328,0.207,0.232,0.582,0.901,0.936,0.765,1,5050001
17882,8623287,30101,1,,0.83,0.935,1.071,0.923,0.869,0.61,0.421,0.279,0.532,4.687,3.647,0.931,0.765,1,3010101
11620,6889626,50500,1,,1.193,1.251,1.36,1.116,0.944,0.52,0.308,0.192,0.134,0.37,0.836,0.961,0.764,1,5050001
14824,8476750,20801,1,Fall Quarry Run,1.496,1.472,8.341,1.136,0.696,0.415,0.304,0.193,0.166,0.138,0.412,1.052,0.764,1,2080104
16380,8527065,20802,1,,1.331,1.386,7.245,1.209,0.906,0.504,0.312,0.201,0.156,0.149,0.679,0.95,0.764,1,2080201
46135,14639147,60102,1,,1.341,1.421,1.481,1.155,0.979,0.531,0.323,0.211,0.143,0.099,0.475,0.996,0.763,1,6010205
16205,8526153,20802,1,,1.363,1.499,8.201,1.296,0.915,0.519,0.334,0.219,0.177,0.145,0.205,0.824,0.762,1,2080201
19091,8649252,30101,1,,1.414,1.461,1.556,1.155,0.801,0.447,0.306,0.188,0.165,0.141,0.527,0.99,0.762,1,3010102
55768,19753119,60101,1,,1.394,1.512,1.577,1.106,0.875,0.482,0.315,0.188,0.127,0.104,0.461,1.017,0.762,1,6010102
15354,8505872,20801,1,,1.519,1.522,8.39,1.132,0.719,0.409,0.283,0.206,0.154,0.128,0.361,1.009,0.761,1,2080106
12077,6906431,50500,1,,1.336,1.44,1.571,1.283,0.958,0.536,0.363,0.226,0.154,0.113,0.275,0.87,0.76,1,5050002
35553,10478921,30102,1,,1.639,1.563,1.639,1.025,0.589,0.358,0.281,0.23,0.179,0.128,0.512,0.984,0.76,1,3010205
42781,12054826,20403,1,Northam Creek,1.467,12.641,9.483,1.319,0.718,0.43,0.287,0.201,0.201,0.143,0.114,0.6,0.76,1,2040304
8738,4505906,20700,1,,1.392,1.365,7.713,1.155,0.86,0.478,0.295,0.21,0.183,0.131,0.447,1.051,0.759,1,2070008
15032,8490474,20801,1,,1.493,1.467,8.182,1.127,0.707,0.392,0.288,0.183,0.157,0.13,0.48,1.048,0.759,1,2080105
16715,8545379,20802,1,,1.235,1.201,6.545,0.925,0.755,0.424,0.271,0.17,0.168,3.353,0.959,1.087,0.759,1,2080203
20675,8698855,30101,1,,1.498,1.496,1.636,1.124,0.697,0.397,0.28,0.187,0.163,0.14,0.508,0.981,0.759,1,3010104
21852,8745667,30102,1,Panther Swamp,1.575,1.599,1.714,1.131,0.661,0.394,0.295,0.197,0.172,0.123,0.342,0.912,0.759,1,3010204
30002,9247888,30401,1,,1.415,1.466,1.624,1.18,0.779,0.446,0.288,0.179,0.155,0.133,0.456,0.996,0.759,1,3040101
19571,8672455,30101,1,Cherrytree Branch,1.387,1.409,1.539,1.192,0.801,0.455,0.303,0.195,0.173,0.13,0.563,0.975,0.758,1,3010103
20246,8678753,30101,1,Newman Branch,1.336,1.316,1.491,1.151,0.827,0.462,0.303,0.182,0.161,0.209,0.675,1.026,0.758,1,3010103
21345,8725269,30102,1,,1.56,1.553,1.682,1.121,0.633,0.365,0.268,0.219,0.17,0.121,0.435,0.971,0.758,1,3010201
59300,22339849,20700,1,Pomonkey Creek,1.489,1.489,8.32,1.151,0.747,0.421,0.28,0.224,0.184,0.14,0.26,1.039,0.758,1,2070010
18774,8631275,30101,1,,1.257,1.251,1.374,1.179,0.833,0.471,0.296,0.194,0.155,2.342,0.742,0.972,0.757,1,3010101
21842,8745605,30102,1,,1.512,1.58,1.692,1.162,0.689,0.41,0.294,0.205,0.159,0.113,0.39,0.874,0.757,1,3010204
35218,10462001,30102,1,Goose Creek,1.605,1.605,1.708,1.061,0.621,0.386,0.284,0.232,0.181,0.129,0.343,0.931,0.757,1,3010203
35479,10478497,30102,1,,1.59,1.564,1.665,1.047,0.605,0.378,0.277,0.226,0.176,0.126,0.464,0.967,0.757,1,3010205
56201,19762742,60101,1,,1.266,1.38,1.412,1.122,1.002,0.545,0.32,0.193,0.145,0.229,0.5,0.975,0.757,1,6010101
2116,1088093,50702,1,Rock Branch,1.164,1.24,1.308,1.089,0.953,0.554,0.329,0.213,0.124,0.375,0.736,0.999,0.756,1,5070202
15347,8505816,20801,1,,1.513,1.539,8.393,1.122,0.704,0.391,0.286,0.208,0.156,0.13,0.319,0.998,0.755,1,2080106
17917,8623661,30101,1,,1.324,1.351,1.413,1.149,0.881,0.492,0.313,0.201,0.157,0.134,0.646,1.011,0.755,1,3010101
20207,8678539,30101,1,,1.322,1.31,1.462,1.143,0.827,0.456,0.297,0.192,0.158,0.225,0.68,1.004,0.755,1,3010103
29995,9247798,30401,1,,1.439,1.518,1.713,1.191,0.752,0.428,0.285,0.19,0.166,0.133,0.271,0.966,0.755,1,3040101
32275,10065863,20802,1,,1.545,1.545,8.527,1.15,0.657,0.368,0.269,0.21,0.184,0.131,0.304,0.966,0.755,1,2080206
18062,8625151,30101,1,,1.306,1.404,1.551,1.272,0.87,0.491,0.323,0.204,0.178,0.127,0.422,0.913,0.754,1,3010101
19454,8671649,30101,1,,1.359,1.381,1.533,1.188,0.817,0.462,0.299,0.192,0.171,0.128,0.567,0.962,0.754,1,3010103
20533,8695137,30101,1,Edwards Branch,1.44,1.481,1.611,1.237,0.752,0.42,0.28,0.186,0.163,0.14,0.404,0.926,0.754,1,3010104
16264,8526601,20802,1,,1.289,1.377,7.451,1.185,0.9,0.492,0.307,0.193,0.152,0.142,0.607,0.953,0.753,1,2080201
16518,8539425,20802,1,Gould Creek,1.4,1.426,7.844,1.158,0.823,0.476,0.303,0.196,0.162,0.135,0.411,0.98,0.753,1,2080202
20903,8711929,30101,1,,1.384,1.406,1.56,1.187,0.791,0.439,0.285,0.175,0.154,0.131,0.549,0.976,0.753,1,3010105
10766,5909713,20700,1,,0.721,0.795,6.166,0.98,0.867,0.56,0.408,0.379,2.442,3.823,0.803,0.854,0.752,1,2070005
11905,6891762,50500,1,,0.928,1.12,1.233,1.044,0.942,0.609,0.406,0.257,0.36,0.495,0.793,0.84,0.752,1,5050001
20587,8695687,30101,1,,1.484,1.532,1.654,1.224,0.729,0.413,0.291,0.194,0.17,0.121,0.32,0.899,0.752,1,3010104
20601,8695755,30101,1,,1.486,1.54,1.662,1.247,0.715,0.415,0.293,0.195,0.171,0.122,0.293,0.894,0.752,1,3010104
29789,9245620,30401,1,,1.302,1.321,1.431,1.137,0.83,0.458,0.283,0.183,0.146,1.929,0.699,0.977,0.752,1,3040101
18219,8626581,30101,1,,1.318,1.34,1.45,1.219,0.834,0.461,0.307,0.197,0.165,0.109,0.636,0.973,0.751,1,3010101
19352,8657324,30101,1,,1.491,1.515,1.659,1.13,0.688,0.408,0.265,0.192,0.168,0.12,0.431,0.952,0.751,1,3010102
14696,8474818,20801,1,,1.456,1.511,8.61,1.171,0.774,0.439,0.305,0.219,0.171,0.137,0.116,0.954,0.749,1,2080104
17890,8623367,30101,1,,1.108,1.104,1.163,0.981,0.855,0.493,0.3,0.175,0.27,3.842,3.544,0.999,0.749,1,3010101
46084,14638905,60102,1,,1.237,1.27,1.361,1.098,0.97,0.524,0.322,0.2,0.127,0.177,0.686,1.025,0.749,1,6010205
21793,8744985,30102,1,,1.537,1.573,1.681,1.105,0.636,0.384,0.288,0.216,0.168,0.12,0.373,0.911,0.748,1,3010204
29846,9246152,30401,1,,1.356,1.377,1.522,1.161,0.806,0.453,0.287,0.185,0.162,0.123,0.589,0.981,0.748,1,3040101
30296,9250964,30401,1,,1.151,1.207,1.386,1.143,0.896,0.495,0.295,0.185,0.146,2.446,0.773,0.935,0.748,1,3040101
55749,19753011,60101,1,,1.371,1.567,1.642,1.179,0.948,0.526,0.343,0.198,0.148,0.099,0.128,0.846,0.748,1,6010102
19414,8657924,30101,1,,1.495,1.515,1.645,1.106,0.658,0.383,0.274,0.199,0.174,0.124,0.428,0.95,0.747,1,3010102
30457,9252276,30401,1,,1.524,1.596,1.734,1.191,0.689,0.413,0.284,0.18,0.155,0.129,0.172,0.924,0.747,1,3040101
35640,10479695,30102,1,,1.575,1.544,1.65,1.025,0.6,0.375,0.275,0.225,0.175,0.125,0.452,0.95,0.747,1,3010205
10957,6884426,50500,1,,1.293,1.366,1.467,1.173,0.922,0.512,0.322,0.201,0.158,0.152,0.494,0.875,0.745,1,5050001
11454,6888386,50500,1,,1.152,1.255,1.344,1.091,0.923,0.516,0.31,0.189,0.147,0.322,0.782,0.923,0.745,1,5050001
20238,8678703,30101,1,,1.312,1.311,1.473,1.129,0.796,0.443,0.302,0.181,0.161,0.188,0.644,0.996,0.745,1,3010103
21399,8725763,30102,1,,1.538,1.49,1.66,1.124,0.659,0.388,0.268,0.219,0.171,0.122,0.374,0.928,0.744,1,3010201
30051,9248470,30401,1,,1.387,1.446,1.599,1.139,0.766,0.438,0.284,0.175,0.153,0.131,0.445,0.971,0.744,1,3040101
19766,8674239,30101,1,,1.191,1.146,1.297,1.093,0.858,0.487,0.279,0.173,0.155,2.915,0.847,0.959,0.743,1,3010103
20626,8696069,30101,1,Brandon Creek,1.476,1.499,1.616,1.148,0.692,0.398,0.281,0.187,0.163,0.117,0.415,0.937,0.743,1,3010104
32204,10063607,20802,1,,1.506,1.486,8.264,1.059,0.635,0.353,0.282,0.188,0.164,0.117,0.473,0.988,0.743,1,2080206
35772,10482693,30102,1,,1.495,1.372,1.44,0.928,0.535,0.339,0.271,0.226,0.181,2.65,0.721,1.016,0.742,1,3010205
55544,19751421,60101,1,Grosses Creek,1.165,1.255,1.259,1.019,0.966,0.522,0.322,0.191,0.177,0.349,0.698,0.981,0.742,1,6010102
56126,19762370,60101,1,,1.305,1.376,1.393,1.105,0.962,0.529,0.312,0.198,0.124,0.128,0.474,0.978,0.742,1,6010101
18662,8629177,30101,1,,1.239,1.225,1.341,1.213,0.84,0.473,0.283,0.19,0.167,0.204,0.773,0.956,0.741,1,3010101
29738,9245082,30401,1,Ross Creek,1.31,1.297,1.439,1.118,0.834,0.462,0.288,0.192,0.154,0.135,0.674,0.969,0.741,1,3040101
30278,9250898,30401,1,,1.206,1.23,1.382,1.132,0.842,0.469,0.275,0.178,0.145,2.428,0.727,0.952,0.741,1,3040101
9201,4531519,20700,1,Buena Vista Branch,1.471,1.475,8.377,1.074,0.748,0.427,0.294,0.213,0.187,0.133,0.221,0.952,0.74,1,2070011
10893,6883890,50500,1,,1.271,1.375,1.461,1.167,0.958,0.537,0.33,0.207,0.155,0.129,0.433,0.881,0.74,1,5050001
29788,9245614,30401,1,,1.279,1.279,1.405,1.117,0.81,0.45,0.277,0.18,0.144,1.968,0.692,0.954,0.74,1,3040101
45954,14637517,60102,1,,1.098,1.162,1.26,1.041,0.956,0.515,0.32,0.2,0.217,0.403,0.731,0.984,0.74,1,6010205
59280,22339649,20700,1,,1.406,1.402,7.713,1.088,0.767,0.444,0.29,0.211,0.185,0.132,0.395,1.022,0.74,1,2070010
10349,5891284,20700,1,,1.076,1.351,7.237,1.205,0.919,0.522,0.309,0.206,0.18,0.128,0.52,1.023,0.738,1,2070004
20337,8679383,30101,1,,1.315,1.295,1.459,1.118,0.781,0.44,0.283,0.179,0.159,0.173,0.644,1.001,0.738,1,3010103
46060,14638385,60102,1,,1.233,1.265,1.324,1.052,0.935,0.522,0.307,0.192,0.133,0.198,0.678,1.009,0.738,1,6010205
55755,19753047,60101,1,,1.244,1.364,1.403,1.099,0.975,0.52,0.33,0.208,0.162,0.155,0.591,0.818,0.738,1,6010102
16253,8526553,20802,1,,1.33,1.433,7.917,1.212,0.892,0.508,0.311,0.205,0.158,0.132,0.262,0.829,0.737,1,2080201
18085,8625381,30101,1,,1.301,1.337,1.467,1.214,0.844,0.475,0.3,0.188,0.161,0.115,0.533,0.931,0.737,1,3010101
20379,8679645,30101,1,,1.425,1.425,1.612,1.145,0.721,0.42,0.28,0.186,0.163,0.116,0.396,0.958,0.737,1,3010103
29673,9244240,30401,1,,1.19,1.2,1.342,1.107,0.873,0.475,0.285,0.182,0.162,2.298,0.764,0.938,0.737,1,3040101
29707,9244830,30401,1,,1.327,1.325,1.468,1.137,0.835,0.468,0.285,0.203,0.163,0.101,0.585,0.951,0.737,1,3040101
42783,12054926,20403,1,,1.448,12.379,9.286,1.249,0.709,0.397,0.283,0.198,0.17,0.141,0.113,0.59,0.737,1,2040304
160,437226,50702,1,Lick Branch,1.224,1.223,1.3,1.036,0.94,0.513,0.322,0.191,0.134,0.26,0.679,0.993,0.736,1,5070201
8764,4506092,20700,1,,1.336,1.309,7.388,1.071,0.831,0.469,0.285,0.19,0.166,0.119,0.562,1.043,0.736,1,2070008
14224,8445422,20700,1,Westbrook Run,1.36,1.352,7.765,1.145,0.773,0.464,0.309,0.216,0.185,0.154,0.362,0.966,0.736,1,2070007
18615,8628985,30101,1,,1.217,1.271,1.454,1.281,0.928,0.514,0.329,0.209,0.168,0.131,0.474,0.852,0.736,1,3010101
21109,8720311,30102,1,,1.479,1.435,1.572,1.151,0.683,0.387,0.273,0.182,0.159,0.113,0.468,0.944,0.736,1,3010201
8812,4506552,20700,1,,1.371,1.364,7.616,1.116,0.766,0.441,0.285,0.207,0.181,0.129,0.447,1.034,0.735,1,2070008
8858,4506884,20700,1,,1.342,1.265,7.126,1.093,0.848,0.496,0.298,0.221,0.173,0.124,0.551,1.019,0.735,1,2070008
15218,8503156,20801,1,,1.516,1.516,8.464,1.088,0.616,0.359,0.282,0.205,0.179,0.128,0.274,0.942,0.735,1,2080106
35692,10479931,30102,1,,1.542,1.516,1.642,1.009,0.594,0.373,0.273,0.223,0.174,0.124,0.447,0.902,0.735,1,3010205
12128,6907503,50500,1,,0.88,1.038,1.411,1.173,0.959,0.536,0.316,0.188,0.161,0.401,0.777,0.974,0.734,1,5050002
15637,8521317,20802,1,,1.127,1.286,7.56,1.117,0.895,0.503,0.315,0.197,0.149,0.15,0.598,0.968,0.734,1,2080201
32160,10060827,20802,1,,1.507,1.507,8.425,1.098,0.617,0.357,0.28,0.204,0.178,0.127,0.285,0.945,0.734,1,2080206
55745,19752987,60101,1,,1.342,1.513,1.585,1.157,0.938,0.525,0.334,0.193,0.143,0.095,0.127,0.858,0.734,1,6010102
21102,8720247,30102,1,,1.449,1.426,1.564,1.132,0.677,0.386,0.272,0.181,0.158,0.136,0.482,0.949,0.733,1,3010201
35228,10462027,30102,1,,1.542,1.542,1.641,1.024,0.596,0.373,0.273,0.223,0.174,0.124,0.371,0.918,0.733,1,3010203
17850,8611879,20802,1,,1.402,1.407,7.831,1.081,0.712,0.39,0.275,0.183,0.16,0.137,0.529,0.949,0.732,1,2080207
18309,8627253,30101,1,,1.295,1.34,1.427,1.159,0.826,0.468,0.29,0.178,0.156,0.133,0.559,0.96,0.732,1,3010101
19992,8675295,30101,1,Big Creek,1.227,1.193,1.312,1.075,0.836,0.458,0.276,0.185,0.138,2.583,0.752,0.955,0.732,1,3010103
29917,9246854,30401,1,,1.256,1.274,1.396,1.119,0.801,0.452,0.276,0.175,0.139,1.926,0.664,0.933,0.732,1,3040101
59344,22340295,20700,1,,1.345,1.321,7.422,1.062,0.802,0.448,0.283,0.198,0.165,0.117,0.554,1.022,0.732,1,2070010
16955,8548691,20802,1,,1.256,1.206,6.639,0.955,0.716,0.406,0.266,0.175,0.159,2.619,0.843,1.022,0.731,1,2080203
18498,8628467,30101,1,,1.281,1.372,1.513,1.245,0.852,0.482,0.305,0.203,0.178,0.127,0.346,0.853,0.731,1,3010101
30498,9252650,30401,1,,1.485,1.604,1.736,1.183,0.683,0.394,0.263,0.184,0.157,0.131,0.105,0.848,0.731,1,3040101
12389,6909797,50500,1,,1.192,1.374,1.428,1.113,0.95,0.514,0.313,0.197,0.131,0.116,0.512,0.907,0.729,1,5050002
14080,8440411,20700,1,,1.385,1.379,7.827,1.122,0.768,0.449,0.289,0.224,0.192,0.16,0.27,0.956,0.729,1,2070006
14782,8476284,20801,1,,1.438,1.464,8.274,1.124,0.695,0.392,0.287,0.183,0.156,0.13,0.246,0.964,0.729,1,2080104
56127,19762372,60101,1,,1.283,1.373,1.446,1.103,0.928,0.517,0.311,0.198,0.138,0.099,0.421,0.934,0.729,1,6010101
59720,22540736,60102,1,,1.292,1.307,1.408,1.103,0.884,0.478,0.276,0.173,0.116,0.085,0.586,1.045,0.729,1,6010206
16442,8538747,20802,1,,1.25,1.189,6.871,1.013,0.863,0.475,0.288,0.178,0.138,0.181,0.806,1.021,0.728,1,2080202
19558,8672393,30101,1,,1.318,1.379,1.555,1.168,0.812,0.455,0.301,0.176,0.172,0.107,0.412,0.883,0.728,1,3010103
32071,9896390,20801,1,Carter Creek,1.465,1.474,8.245,1.053,0.631,0.351,0.28,0.187,0.163,0.117,0.397,0.95,0.728,1,2080107
10854,6883648,50500,1,,1.247,1.311,1.439,1.233,0.904,0.509,0.316,0.203,0.152,0.127,0.392,0.877,0.726,1,5050001
17006,8549185,20802,1,,1.324,1.303,7.023,1.017,0.757,0.421,0.274,0.189,0.168,0.142,0.72,1.031,0.726,1,2080203
21409,8725831,30102,1,Lees Branch,1.472,1.472,1.638,1.092,0.687,0.379,0.284,0.212,0.166,0.118,0.325,0.878,0.726,1,3010201
32329,10066657,20802,1,,1.526,1.543,8.494,1.117,0.638,0.372,0.265,0.212,0.186,0.132,0.119,0.864,0.726,1,2080206
19698,8673379,30101,1,,1.413,1.439,1.576,1.187,0.708,0.411,0.274,0.182,0.159,0.137,0.348,0.873,0.725,1,3010103
46407,14640773,60102,1,,1.322,1.416,1.439,1.138,0.914,0.495,0.306,0.183,0.128,0.091,0.323,0.969,0.725,1,6010205
